household_id,monthly_electricity_consumption_kwh,household_income,household_size,urban_or_rural,appliance_count,renewable_energy_access,electricity_dependency_score
HH_02992,253.8,34054,3,Rural,3,Yes,9.54
HH_02993,133.3,31134,3,Urban,2,No,7.42
HH_02994,188.7,34495,4,Urban,2,No,8.57
HH_02995,175.1,24970,3,Urban,3,No,8.22
HH_02996,153.3,34852,3,Urban,4,No,6.69
HH_02997,239.5,27597,4,Rural,2,No,9.21
HH_02998,134.3,27345,1,Urban,1,Yes,7.86
HH_02999,264.7,24567,6,Rural,1,Yes,9.45
HH_03000,217.1,21492,2,Urban,2,Yes,7.89
HH_03001,214.5,28383,5,Rural,2,No,9.46
HH_03002,143.2,24714,4,Urban,3,No,7.91
HH_03003,241.6,58343,6,Urban,6,No,6.38
HH_03004,261.8,18670,5,Rural,1,No,8.82
HH_03005,269.1,87175,3,Urban,8,Yes,6.23
HH_03006,194.4,9006,5,Rural,1,No,9.44
HH_03007,169.3,14434,4,Urban,2,No,7.56
HH_03008,263.2,24182,9,Urban,2,No,8.46
HH_03009,200.9,15250,5,Urban,2,No,6.98
HH_03010,185.4,7851,4,Rural,1,No,7.99
HH_03011,254.8,50819,3,Urban,4,No,8.67
HH_03012,190.9,17954,1,Rural,1,No,8.54
HH_03013,248.1,13498,5,Rural,3,No,10.0
HH_03014,177.9,14270,6,Rural,2,No,9.75
HH_03015,144.0,24459,3,Urban,2,Yes,6.95
HH_03016,222.8,48452,2,Rural,6,No,8.53
HH_03017,178.8,11577,3,Rural,1,Yes,9.09
HH_03018,198.2,15832,1,Urban,1,Yes,8.02
HH_03019,290.4,56428,5,Urban,5,No,6.38
HH_03020,188.0,30750,1,Urban,3,No,7.32
HH_03021,329.7,118939,5,Urban,11,Yes,5.82
HH_03022,135.7,13126,2,Rural,1,No,10.0
HH_03023,233.6,58144,5,Urban,6,Yes,6.63
HH_03024,223.6,66998,5,Urban,6,No,6.02
HH_03025,163.1,25598,2,Urban,3,Yes,7.12
HH_03026,185.5,22411,3,Urban,1,Yes,7.91
HH_03027,161.6,54607,3,Urban,3,No,5.61
HH_03028,178.1,25414,5,Rural,3,No,10.0
HH_03029,239.0,15013,7,Urban,2,Yes,7.77
HH_03030,274.6,17783,6,Urban,4,No,8.05
HH_03031,233.9,3929,8,Rural,1,No,9.63
HH_03032,201.8,50027,2,Urban,5,No,6.58
HH_03033,150.1,29911,2,Urban,3,No,6.61
HH_03034,161.7,31755,1,Urban,4,Yes,6.88
HH_03035,251.1,6524,9,Rural,1,Yes,8.2
HH_03036,202.8,9313,8,Rural,1,No,9.63
HH_03037,230.5,26273,2,Urban,2,Yes,7.41
HH_03038,219.2,23381,4,Urban,3,Yes,6.37
HH_03039,229.6,37564,7,Urban,3,Yes,6.84
HH_03040,260.8,49671,1,Urban,3,Yes,7.64
HH_03041,365.9,136608,4,Urban,12,No,6.56
HH_03042,197.8,17785,8,Rural,1,No,8.17
HH_03043,172.3,35149,1,Rural,3,No,10.0
HH_03044,190.0,21271,3,Urban,4,No,6.87
HH_03045,182.3,6589,5,Rural,1,No,8.04
HH_03046,174.2,14570,4,Rural,1,No,10.0
HH_03047,156.8,13419,7,Urban,1,Yes,6.95
HH_03048,243.1,35309,5,Urban,4,Yes,8.6
HH_03049,195.5,11269,2,Rural,1,Yes,8.79
HH_03050,228.6,10835,4,Urban,1,No,7.59
HH_03051,211.8,51008,3,Rural,4,No,7.55
HH_03052,215.9,25350,4,Urban,2,Yes,8.58
HH_03053,128.5,13102,4,Urban,1,No,8.7
HH_03054,238.1,30854,6,Rural,2,No,8.43
HH_03055,141.2,22605,2,Urban,2,No,7.55
HH_03056,254.3,67319,4,Urban,6,No,7.32
HH_03057,190.0,22540,3,Urban,3,Yes,7.23
HH_03058,238.2,25300,8,Urban,3,Yes,8.65
HH_03059,177.0,43045,5,Urban,4,No,7.15
HH_03060,202.3,49962,6,Urban,4,No,6.7
HH_03061,249.8,55503,12,Urban,5,No,5.74
HH_03062,181.0,33165,5,Urban,3,Yes,6.38
HH_03063,245.7,48063,3,Urban,4,No,7.62
HH_03064,185.4,28155,3,Rural,2,No,9.2
HH_03065,179.4,39475,5,Urban,2,Yes,7.96
HH_03066,192.4,32128,1,Urban,3,Yes,6.99
HH_03067,171.2,14704,4,Urban,1,No,6.44
HH_03068,270.1,50141,4,Urban,4,No,6.71
HH_03069,211.3,18461,2,Rural,1,No,10.0
HH_03070,95.8,27307,1,Urban,2,Yes,6.75
HH_03071,285.4,75339,5,Urban,7,No,6.62
HH_03072,184.1,7642,3,Rural,1,No,7.45
HH_03073,305.1,48269,6,Rural,5,No,8.23
HH_03074,171.7,17761,3,Rural,1,No,8.87
HH_03075,207.8,21777,2,Rural,1,Yes,9.39
HH_03076,160.5,14201,2,Rural,1,No,9.01
HH_03077,147.4,12872,1,Urban,1,No,6.57
HH_03078,110.4,32187,1,Urban,1,Yes,6.9
HH_03079,117.6,42785,1,Urban,2,Yes,7.08
HH_03080,261.8,52514,6,Urban,5,No,6.27
HH_03081,185.9,31078,1,Urban,4,No,6.78
HH_03082,177.2,9391,8,Urban,1,No,8.66
HH_03083,234.3,7137,7,Rural,1,Yes,8.89
HH_03084,147.4,61656,4,Rural,4,No,8.75
HH_03085,140.8,9345,1,Rural,1,No,9.21
HH_03086,169.5,82399,3,Urban,6,No,5.53
HH_03087,198.9,19983,3,Urban,1,Yes,7.39
HH_03088,159.8,31370,2,Urban,2,Yes,7.68
HH_03089,183.2,50931,2,Urban,2,No,8.48
HH_03090,216.1,11003,5,Rural,2,No,8.7
HH_03091,229.3,46791,3,Rural,3,Yes,8.6
HH_03092,217.0,18836,4,Rural,1,No,9.91
HH_03093,212.0,23733,1,Rural,2,No,10.0
HH_03094,160.2,15329,2,Rural,1,No,8.72
HH_03095,252.1,51965,4,Urban,5,Yes,6.95
HH_03096,239.0,90253,2,Urban,8,Yes,7.27
HH_03097,193.3,32348,4,Urban,3,Yes,7.84
HH_03098,248.4,98807,3,Urban,10,No,7.05
HH_03099,224.5,24249,3,Urban,1,Yes,8.52
HH_03100,217.8,55357,6,Urban,5,No,7.46
HH_03101,231.3,24139,4,Rural,1,Yes,9.2
HH_03102,192.6,18434,5,Urban,1,No,7.15
HH_03103,191.5,20463,2,Rural,2,No,8.95
HH_03104,206.5,18079,5,Rural,1,No,9.05
HH_03105,206.0,20977,9,Urban,2,Yes,8.6
HH_03106,284.8,22313,8,Rural,2,No,9.26
HH_03107,175.8,38210,4,Urban,2,No,7.47
HH_03108,222.6,33508,2,Urban,4,Yes,6.62
HH_03109,210.4,33589,6,Urban,3,Yes,8.37
HH_03110,124.1,17053,2,Rural,1,No,8.6
HH_03111,244.3,28070,4,Urban,2,No,7.28
HH_03112,215.7,38063,5,Urban,4,Yes,8.38
HH_03113,226.9,12231,6,Rural,1,Yes,10.0
HH_03114,205.4,88628,3,Rural,10,No,7.22
HH_03115,218.8,15025,9,Urban,2,Yes,6.89
HH_03116,196.2,24643,3,Urban,2,Yes,7.41
HH_03117,195.2,25839,5,Urban,2,No,7.09
HH_03118,210.4,61231,2,Rural,5,Yes,7.23
HH_03119,178.0,15851,6,Urban,1,Yes,7.13
HH_03120,218.1,45191,4,Urban,4,Yes,5.0
HH_03121,207.2,40625,7,Urban,4,No,8.0
HH_03122,168.1,42755,2,Urban,2,No,7.92
HH_03123,284.1,73490,1,Urban,7,Yes,7.81
HH_03124,243.3,72591,6,Urban,8,No,6.98
HH_03125,179.6,26702,2,Urban,3,No,7.18
HH_03126,191.1,39320,6,Urban,3,Yes,8.12
HH_03127,194.5,11437,6,Urban,1,No,7.25
HH_03128,212.8,37144,3,Urban,5,No,6.28
HH_03129,144.7,11178,2,Rural,1,No,9.2
HH_03130,169.3,16095,1,Rural,1,No,9.56
HH_03131,184.4,12732,2,Urban,3,No,7.14
HH_03132,184.4,22949,5,Rural,2,No,8.27
HH_03133,167.1,12646,5,Urban,1,No,7.46
HH_03134,199.1,38256,4,Urban,4,Yes,7.65
HH_03135,113.1,8623,3,Rural,1,No,9.25
HH_03136,240.8,10811,6,Rural,1,No,10.0
HH_03137,235.4,35988,4,Rural,2,No,8.76
HH_03138,173.6,49804,3,Urban,5,No,7.71
HH_03139,248.3,35869,5,Rural,3,No,7.71
HH_03140,275.6,89227,5,Urban,7,No,6.86
HH_03141,175.4,22013,7,Urban,2,No,7.25
HH_03142,284.1,86033,7,Urban,8,No,6.44
HH_03143,151.8,7471,1,Rural,1,No,10.0
HH_03144,244.0,54762,3,Urban,5,No,6.73
HH_03145,143.8,13388,3,Rural,1,Yes,8.23
HH_03146,244.1,20028,6,Urban,1,Yes,6.74
HH_03147,254.7,26024,6,Rural,2,Yes,9.19
HH_03148,203.7,31732,5,Rural,4,No,9.04
HH_03149,312.4,31172,6,Rural,5,No,9.02
HH_03150,219.6,39815,5,Urban,3,Yes,6.27
HH_03151,204.0,37883,3,Urban,3,Yes,8.95
HH_03152,191.5,48012,1,Urban,2,Yes,8.32
HH_03153,250.3,41997,3,Urban,5,No,7.36
HH_03154,217.5,48432,7,Urban,5,Yes,5.92
HH_03155,252.7,39557,4,Urban,4,No,8.57
HH_03156,199.7,58033,3,Urban,4,No,7.87
HH_03157,222.1,13184,3,Urban,3,No,7.87
HH_03158,229.8,32349,5,Urban,4,No,8.39
HH_03159,196.6,7846,9,Rural,1,No,8.98
HH_03160,240.9,41320,4,Urban,5,Yes,6.5
HH_03161,210.3,48208,3,Rural,4,Yes,8.77
HH_03162,212.9,13543,6,Rural,2,No,8.03
HH_03163,172.8,37776,2,Urban,2,Yes,6.45
HH_03164,251.5,28339,6,Rural,1,No,9.44
HH_03165,148.2,10122,2,Urban,1,Yes,8.03
HH_03166,137.4,13158,2,Rural,1,No,8.18
HH_03167,245.4,43556,4,Urban,3,Yes,6.9
HH_03168,181.5,6154,6,Urban,1,Yes,6.84
HH_03169,145.4,19477,3,Urban,1,Yes,7.28
HH_03170,238.0,67752,3,Urban,6,No,6.31
HH_03171,222.9,32857,7,Rural,2,Yes,9.72
HH_03172,178.9,22532,4,Rural,1,No,8.99
HH_03173,307.9,30559,6,Rural,3,No,8.77
HH_03174,147.8,20479,3,Rural,1,No,8.84
HH_03175,185.8,25118,9,Rural,2,Yes,7.69
HH_03176,262.0,28961,7,Urban,3,No,7.42
HH_03177,195.2,19295,2,Rural,3,No,9.56
HH_03178,191.3,23948,3,Urban,2,Yes,7.77
HH_03179,308.2,74696,4,Urban,9,Yes,7.21
HH_03180,234.7,87206,4,Urban,9,No,7.02
HH_03181,300.2,41195,7,Rural,4,No,10.0
HH_03182,168.4,27398,3,Urban,3,No,6.62
HH_03183,223.5,19748,1,Urban,2,Yes,7.85
HH_03184,209.4,75303,3,Urban,6,No,6.93
HH_03185,256.8,48506,2,Urban,5,Yes,6.88
HH_03186,254.8,42627,5,Urban,3,No,6.74
HH_03187,179.3,12307,4,Rural,1,Yes,9.7
HH_03188,208.5,23237,5,Rural,2,No,9.42
HH_03189,187.1,18250,6,Urban,2,No,6.85
HH_03190,235.1,51202,1,Urban,5,Yes,5.65
HH_03191,247.1,80052,5,Urban,6,Yes,6.17
HH_03192,312.8,93128,3,Urban,11,No,5.78
HH_03193,259.0,53541,6,Urban,6,No,7.53
HH_03194,197.6,7855,4,Rural,1,No,8.64
HH_03195,183.7,39399,2,Urban,2,No,7.16
HH_03196,310.6,126362,5,Urban,13,Yes,4.35
HH_03197,206.2,20783,3,Urban,1,No,6.4
HH_03198,227.8,33778,7,Urban,4,No,6.79
HH_03199,287.2,81733,1,Urban,9,No,6.33
HH_03200,151.0,26066,5,Rural,1,No,8.39
HH_03201,281.3,79715,3,Rural,7,Yes,8.18
HH_03202,216.4,11595,5,Rural,1,No,7.95
HH_03203,212.7,9939,6,Rural,1,No,9.17
HH_03204,284.6,72953,4,Urban,7,No,6.53
HH_03205,173.8,8783,6,Rural,1,Yes,8.2
HH_03206,217.6,31102,4,Urban,3,Yes,7.64
HH_03207,99.1,33648,1,Urban,2,No,5.67
HH_03208,238.4,65166,2,Urban,7,Yes,6.29
HH_03209,179.5,50597,2,Urban,4,No,7.73
HH_03210,208.9,46043,4,Urban,5,No,5.4
HH_03211,227.0,27491,5,Urban,1,No,8.06
HH_03212,280.2,37314,3,Rural,5,No,7.91
HH_03213,446.2,201515,12,Rural,19,No,5.37
HH_03214,284.2,52990,5,Urban,5,No,8.18
HH_03215,244.4,37156,3,Urban,4,No,6.84
HH_03216,206.7,8261,4,Rural,1,Yes,10.0
HH_03217,257.1,23875,6,Urban,3,No,7.34
HH_03218,181.5,30787,5,Urban,2,Yes,7.39
HH_03219,194.9,25395,6,Urban,2,No,8.23
HH_03220,175.0,34663,4,Urban,2,Yes,7.83
HH_03221,339.3,101713,5,Urban,11,No,6.29
HH_03222,185.7,38041,3,Rural,2,No,8.46
HH_03223,154.3,16363,2,Rural,2,No,7.98
HH_03224,142.6,8718,2,Rural,1,Yes,8.16
HH_03225,278.5,78082,4,Urban,8,No,7.65
HH_03226,240.5,17477,7,Rural,4,Yes,10.0
HH_03227,204.2,6388,3,Rural,1,No,9.51
HH_03228,233.1,53667,2,Urban,5,No,5.62
HH_03229,263.4,64764,4,Urban,6,Yes,6.22
HH_03230,232.5,8164,1,Urban,1,No,7.22
HH_03231,197.2,21340,6,Urban,1,No,7.19
HH_03232,276.1,32755,6,Urban,4,Yes,6.72
HH_03233,261.0,54383,7,Urban,5,Yes,7.45
HH_03234,203.1,25684,3,Urban,4,No,7.75
HH_03235,165.6,21243,1,Urban,1,No,8.9
HH_03236,229.2,54144,4,Urban,5,No,6.72
HH_03237,171.7,13590,2,Rural,1,Yes,9.44
HH_03238,194.8,48452,5,Urban,4,Yes,7.73
HH_03239,151.7,17965,2,Urban,2,No,8.51
HH_03240,206.5,15548,5,Urban,1,Yes,6.75
HH_03241,237.3,28319,3,Rural,3,No,9.33
HH_03242,245.4,40725,1,Urban,4,No,7.4
HH_03243,222.1,31307,4,Rural,4,No,9.19
HH_03244,158.5,25426,4,Urban,1,Yes,7.61
HH_03245,189.5,21721,3,Urban,4,Yes,9.0
HH_03246,362.3,79184,9,Urban,10,Yes,5.86
HH_03247,172.3,14035,8,Urban,1,Yes,7.01
HH_03248,191.8,38139,2,Rural,3,Yes,8.17
HH_03249,236.1,39752,2,Rural,5,No,8.57
HH_03250,213.0,58639,6,Urban,6,Yes,7.19
HH_03251,224.7,11913,4,Rural,2,Yes,8.94
HH_03252,218.7,21443,3,Urban,2,No,8.44
HH_03253,163.9,30855,2,Urban,1,No,7.46
HH_03254,217.9,16092,8,Urban,2,Yes,7.65
HH_03255,201.0,19654,7,Urban,2,No,6.6
HH_03256,348.0,26501,12,Rural,4,No,10.0
HH_03257,223.0,51674,7,Urban,3,No,7.04
HH_03258,202.3,18645,6,Urban,1,No,8.99
HH_03259,186.1,52510,2,Urban,5,No,6.57
HH_03260,167.5,45967,6,Urban,5,No,7.85
HH_03261,348.8,86598,7,Urban,10,No,5.99
HH_03262,172.9,25326,1,Rural,1,No,10.0
HH_03263,206.8,66055,2,Urban,6,Yes,7.71
HH_03264,320.8,46599,3,Urban,7,No,7.85
HH_03265,257.1,63010,7,Urban,5,No,6.29
HH_03266,174.3,16168,1,Urban,2,Yes,9.25
HH_03267,241.1,32534,5,Urban,2,Yes,9.06
HH_03268,236.0,17583,7,Rural,2,No,8.9
HH_03269,193.2,15550,3,Rural,1,No,9.37
HH_03270,212.0,45680,7,Urban,3,No,7.93
HH_03271,207.5,26337,4,Rural,2,No,7.46
HH_03272,228.5,44287,3,Urban,3,Yes,8.13
HH_03273,160.6,31474,2,Urban,2,No,8.27
HH_03274,176.8,11575,10,Rural,1,No,8.86
HH_03275,288.8,34767,8,Rural,5,No,7.13
HH_03276,209.7,22202,4,Rural,1,No,9.38
HH_03277,206.0,18995,6,Urban,1,No,6.77
HH_03278,190.2,31160,4,Urban,3,No,6.18
HH_03279,214.9,12297,5,Urban,1,No,8.1
HH_03280,185.6,35750,7,Urban,1,No,8.42
HH_03281,197.0,15980,4,Rural,2,No,9.06
HH_03282,173.8,24795,5,Urban,2,Yes,8.52
HH_03283,344.7,90568,7,Urban,9,Yes,6.9
HH_03284,153.7,17490,3,Urban,1,No,6.61
HH_03285,215.0,53473,4,Urban,4,No,6.6
HH_03286,301.1,129979,1,Urban,11,No,6.51
HH_03287,260.3,66800,8,Urban,6,Yes,6.35
HH_03288,208.2,34343,1,Urban,3,No,8.05
HH_03289,212.4,17723,3,Urban,1,No,7.37
HH_03290,225.6,15457,6,Urban,1,Yes,8.32
HH_03291,148.0,27341,7,Urban,1,No,7.87
HH_03292,167.4,11919,1,Rural,1,No,9.11
HH_03293,198.3,22728,4,Urban,2,Yes,8.16
HH_03294,199.0,28776,3,Urban,2,No,5.77
HH_03295,169.0,32917,5,Urban,2,No,6.55
HH_03296,160.9,24082,5,Rural,1,No,8.71
HH_03297,214.1,8565,3,Rural,1,No,10.0
HH_03298,160.8,23242,4,Urban,1,Yes,6.44
HH_03299,183.4,31802,6,Urban,2,Yes,7.41
HH_03300,197.3,31126,6,Urban,2,Yes,7.71
HH_03301,217.0,54175,4,Rural,6,No,8.73
HH_03302,228.2,40233,7,Urban,3,Yes,7.21
HH_03303,152.7,13292,3,Urban,1,No,7.28
HH_03304,194.0,23133,3,Rural,1,No,8.9
HH_03305,242.4,24972,5,Rural,4,No,9.85
HH_03306,227.9,32468,6,Urban,4,No,6.88
HH_03307,151.2,16899,5,Urban,1,Yes,5.99
HH_03308,321.0,100502,6,Urban,11,Yes,6.56
HH_03309,158.9,18419,3,Urban,2,Yes,8.88
HH_03310,258.3,52029,5,Urban,5,Yes,6.23
HH_03311,219.7,20295,7,Rural,1,No,10.0
HH_03312,161.0,25812,2,Rural,4,No,9.47
HH_03313,222.6,97462,4,Urban,9,Yes,5.32
HH_03314,230.8,49025,3,Urban,4,Yes,6.57
HH_03315,188.4,25031,5,Urban,2,No,6.97
HH_03316,256.6,67961,6,Urban,6,No,6.92
HH_03317,172.4,12326,2,Rural,1,No,9.15
HH_03318,246.6,38608,5,Urban,4,No,8.2
HH_03319,235.0,16110,5,Urban,1,No,8.41
HH_03320,174.8,18828,4,Urban,1,No,6.44
HH_03321,237.5,36095,7,Urban,4,Yes,6.23
HH_03322,187.1,43649,4,Urban,3,No,7.72
HH_03323,147.6,6481,3,Rural,2,No,8.99
HH_03324,199.6,24257,2,Rural,2,No,8.94
HH_03325,232.4,21406,5,Urban,3,No,8.07
HH_03326,216.0,38790,1,Rural,2,No,9.5
HH_03327,243.6,28337,4,Urban,3,Yes,6.52
HH_03328,138.0,9172,4,Rural,1,No,7.58
HH_03329,181.2,36628,4,Urban,3,No,7.26
HH_03330,185.7,20198,2,Urban,2,Yes,6.97
HH_03331,231.7,38541,6,Rural,3,Yes,8.87
HH_03332,272.4,35011,2,Urban,6,No,7.31
HH_03333,171.8,31955,2,Urban,3,Yes,6.66
HH_03334,297.8,49920,5,Urban,4,Yes,8.78
HH_03335,190.6,19151,4,Urban,2,No,7.69
HH_03336,202.5,16148,2,Urban,1,No,7.27
HH_03337,133.7,44717,1,Urban,5,Yes,7.29
HH_03338,201.4,9305,3,Rural,1,No,9.78
HH_03339,192.6,18089,5,Urban,2,No,7.19
HH_03340,182.4,57823,4,Urban,5,No,8.82
HH_03341,184.8,47960,2,Urban,4,No,5.93
HH_03342,126.0,8483,2,Rural,1,No,8.21
HH_03343,160.4,24139,6,Urban,1,No,6.3
HH_03344,221.8,20350,7,Urban,2,Yes,7.66
HH_03345,294.8,101609,6,Urban,9,Yes,6.55
HH_03346,170.6,30999,1,Rural,1,No,8.69
HH_03347,190.1,13983,3,Rural,1,Yes,9.64
HH_03348,303.5,49455,6,Urban,4,Yes,7.49
HH_03349,171.7,7977,1,Rural,1,No,9.09
HH_03350,194.8,23377,4,Urban,2,Yes,7.94
HH_03351,226.5,37272,4,Urban,4,Yes,7.19
HH_03352,185.8,45910,1,Urban,4,No,6.86
HH_03353,196.7,33012,8,Urban,4,Yes,7.02
HH_03354,214.5,40615,3,Urban,3,No,7.47
HH_03355,235.0,36684,6,Urban,1,No,8.33
HH_03356,207.5,31728,2,Urban,2,No,6.48
HH_03357,219.7,29302,6,Urban,2,Yes,7.1
HH_03358,173.5,27101,5,Urban,1,Yes,7.66
HH_03359,226.9,20687,3,Rural,3,No,10.0
HH_03360,276.1,23031,6,Rural,2,No,9.45
HH_03361,155.8,39423,2,Urban,2,No,6.65
HH_03362,154.9,17256,7,Urban,1,Yes,6.97
HH_03363,262.9,19220,4,Urban,2,Yes,8.46
HH_03364,172.1,44463,1,Urban,5,Yes,6.96
HH_03365,226.7,84635,8,Urban,7,No,5.49
HH_03366,186.9,38351,2,Urban,2,Yes,8.13
HH_03367,188.4,14060,2,Rural,1,No,9.51
HH_03368,203.1,40042,2,Urban,4,No,6.34
HH_03369,228.6,17694,7,Urban,2,Yes,6.63
HH_03370,247.0,76762,6,Urban,7,Yes,4.89
HH_03371,171.2,20132,3,Rural,1,No,8.66
HH_03372,181.2,23421,5,Urban,2,No,7.84
HH_03373,248.0,16285,8,Rural,2,No,9.99
HH_03374,270.3,25511,10,Urban,3,No,7.9
HH_03375,308.0,76888,5,Urban,9,No,5.58
HH_03376,187.4,31000,4,Urban,4,No,7.23
HH_03377,220.3,38419,6,Urban,5,Yes,8.47
HH_03378,248.0,25396,5,Rural,3,Yes,8.65
HH_03379,139.4,22440,1,Urban,1,No,8.23
HH_03380,242.1,20218,10,Rural,3,No,9.67
HH_03381,151.3,41264,6,Urban,2,No,7.88
HH_03382,274.6,7084,5,Rural,3,No,9.74
HH_03383,186.8,20946,2,Rural,1,No,9.75
HH_03384,212.6,34052,3,Urban,4,No,6.22
HH_03385,279.5,37838,7,Urban,5,Yes,8.54
HH_03386,195.8,18388,4,Rural,2,No,7.74
HH_03387,194.6,40888,5,Urban,2,No,7.53
HH_03388,236.4,40156,7,Rural,3,Yes,8.75
HH_03389,170.8,17247,6,Urban,2,Yes,7.21
HH_03390,141.2,28504,4,Urban,3,Yes,6.72
HH_03391,307.5,52212,5,Urban,5,Yes,7.51
HH_03392,202.4,24020,3,Rural,2,Yes,9.73
HH_03393,166.0,23712,3,Rural,1,No,9.01
HH_03394,434.6,182635,8,Urban,20,No,4.46
HH_03395,259.5,26019,6,Rural,2,No,10.0
HH_03396,223.7,35478,3,Rural,4,No,8.54
HH_03397,174.7,29110,2,Urban,4,Yes,7.46
HH_03398,163.0,19290,4,Urban,1,No,7.51
HH_03399,198.3,14906,3,Rural,1,No,10.0
HH_03400,185.1,53652,1,Urban,5,Yes,6.37
HH_03401,221.2,44676,1,Urban,4,No,7.87
HH_03402,252.2,22927,2,Rural,3,No,7.75
HH_03403,190.3,30776,7,Urban,2,Yes,6.7
HH_03404,178.6,14383,4,Rural,1,No,9.01
HH_03405,171.3,16158,5,Rural,1,No,9.12
HH_03406,248.4,27800,5,Rural,5,No,8.8
HH_03407,167.1,57961,4,Urban,5,No,6.89
HH_03408,240.2,19136,7,Urban,2,No,7.12
HH_03409,203.4,55298,1,Urban,7,Yes,8.04
HH_03410,140.7,23686,4,Urban,1,Yes,6.79
HH_03411,195.3,23848,2,Rural,2,No,9.68
HH_03412,209.3,31192,1,Urban,2,No,8.0
HH_03413,210.7,89552,5,Urban,6,No,5.63
HH_03414,139.7,27235,1,Urban,1,Yes,7.23
HH_03415,200.9,38959,3,Urban,3,No,7.31
HH_03416,198.3,50365,3,Urban,4,Yes,8.44
HH_03417,158.9,20717,3,Urban,1,Yes,7.35
HH_03418,165.3,17230,6,Rural,1,No,10.0
HH_03419,178.1,29826,6,Urban,1,No,8.09
HH_03420,213.5,13224,2,Rural,1,Yes,9.56
HH_03421,228.3,13825,3,Rural,2,Yes,9.98
HH_03422,234.7,68207,3,Urban,8,Yes,5.4
HH_03423,150.6,12569,2,Rural,1,No,10.0
HH_03424,211.3,49165,4,Urban,5,Yes,6.07
HH_03425,170.6,42271,5,Urban,3,No,7.95
HH_03426,155.8,15137,3,Urban,1,No,7.27
HH_03427,201.8,47791,3,Urban,5,No,6.51
HH_03428,199.6,7708,6,Rural,1,Yes,10.0
HH_03429,166.4,26238,2,Rural,1,Yes,8.96
HH_03430,184.7,13277,1,Rural,2,No,8.06
HH_03431,138.4,35176,1,Urban,2,No,8.16
HH_03432,217.2,16099,7,Urban,1,No,6.75
HH_03433,269.8,19371,7,Rural,2,Yes,10.0
HH_03434,331.0,61039,7,Urban,6,Yes,6.9
HH_03435,179.0,21567,3,Urban,2,Yes,6.61
HH_03436,279.6,24313,11,Urban,1,No,8.24
HH_03437,240.3,45976,5,Urban,3,Yes,7.6
HH_03438,209.4,46670,3,Urban,5,No,5.47
HH_03439,178.7,8124,9,Urban,1,Yes,7.82
HH_03440,343.1,117283,5,Urban,11,Yes,6.12
HH_03441,246.6,48061,7,Urban,4,No,7.34
HH_03442,280.6,53170,6,Urban,4,No,6.9
HH_03443,229.5,32111,4,Urban,3,Yes,8.03
HH_03444,203.4,11497,3,Urban,1,No,8.27
HH_03445,193.3,26982,5,Rural,2,No,9.06
HH_03446,178.1,24934,4,Urban,1,No,7.38
HH_03447,139.2,24946,5,Rural,1,No,9.19
HH_03448,193.1,15785,3,Rural,1,No,8.75
HH_03449,235.2,40373,3,Urban,4,No,6.47
HH_03450,231.0,11306,5,Rural,1,No,8.42
HH_03451,183.3,30235,5,Rural,1,No,8.89
HH_03452,104.8,17155,3,Urban,1,Yes,7.02
HH_03453,315.3,134651,4,Urban,13,Yes,5.44
HH_03454,311.1,134037,4,Urban,11,Yes,6.64
HH_03455,270.1,47941,6,Rural,5,No,8.48
HH_03456,124.4,38693,2,Rural,2,No,8.93
HH_03457,214.2,17109,4,Rural,3,No,9.03
HH_03458,172.0,36244,3,Rural,2,No,9.91
HH_03459,257.9,33037,4,Urban,3,Yes,8.75
HH_03460,101.2,7086,2,Rural,1,No,9.02
HH_03461,286.7,86251,2,Urban,8,Yes,7.03
HH_03462,222.2,35433,4,Rural,3,Yes,10.0
HH_03463,145.3,34348,4,Urban,4,No,6.47
HH_03464,247.3,16780,4,Urban,2,No,8.5
HH_03465,208.5,12662,3,Rural,1,No,7.9
HH_03466,252.9,6035,7,Rural,1,No,9.44
HH_03467,243.6,61706,6,Urban,5,No,6.78
HH_03468,149.0,13374,5,Urban,1,Yes,6.41
HH_03469,218.4,41572,5,Urban,3,No,8.14
HH_03470,206.8,10849,2,Rural,2,No,9.44
HH_03471,142.8,14869,3,Urban,1,No,7.01
HH_03472,183.8,40381,3,Urban,4,Yes,7.55
HH_03473,224.0,28647,4,Urban,3,Yes,8.22
HH_03474,241.4,57873,5,Urban,6,Yes,5.55
HH_03475,176.9,16359,4,Urban,1,Yes,5.21
HH_03476,210.5,22219,3,Urban,1,No,7.58
HH_03477,211.0,4296,4,Rural,1,No,8.83
HH_03478,146.4,4853,2,Rural,1,No,10.0
HH_03479,239.2,52946,4,Rural,5,No,8.26
HH_03480,357.0,122181,5,Urban,13,Yes,6.04
HH_03481,232.3,37002,7,Urban,2,No,7.2
HH_03482,211.6,10979,5,Rural,1,No,8.09
HH_03483,212.0,15048,7,Rural,1,No,9.27
HH_03484,186.1,59115,4,Urban,4,No,5.88
HH_03485,193.1,13220,2,Rural,1,No,8.18
HH_03486,182.0,20758,1,Rural,2,No,8.27
HH_03487,171.9,17862,2,Rural,1,No,8.25
HH_03488,159.1,12795,3,Rural,1,No,9.12
HH_03489,223.4,25524,1,Urban,2,Yes,7.24
HH_03490,194.4,41735,4,Urban,2,Yes,7.49
HH_03491,166.5,19476,5,Urban,1,No,6.41
HH_03492,227.3,45896,5,Urban,4,No,6.98
HH_03493,190.0,13564,5,Rural,1,No,8.89
